,X1,X2,Y1,Y2,EG.5.1
X1,1.0,8.626792038303867,23.103692631216006,3.4651764848897457,223.7638795786888
X2,8.626792038303867,1.0,22.217763575281154,3.4651764848897457,223.834087751825
Y1,23.103692631216006,22.217763575281154,1.0,18.884980663260187,221.4165408059979
Y2,3.4651764848897457,3.4651764848897457,18.884980663260187,1.0,223.90894296685443
EG.5.1,223.7638795786888,223.834087751825,221.4165408059979,223.90894296685443,1.0
